,Load,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
6,72.23997594022858,72.15399,72.09042,72.06757,71.02454,71.432335,71.42117,70.013374,69.19864,66.72299,65.43478,64.29634,64.13959,64.32718,64.30907,64.47326,65.224434,68.57858,71.00974,71.82126,72.05138,72.03514,71.88547,71.685036,71.34762
7,505.89856684807097,496.77426,475.3287,430.73227,389.3378,391.94153,435.5988,432.35062,405.5109,345.335,309.5354,262.69775,250.46269,239.77089,238.61537,239.15685,256.64264,298.78,394.7598,487.47165,503.26898,510.9295,507.2408,502.81363,506.57596
9,106.3340214054098,106.207436,106.11385,106.08024,104.54495,105.14525,105.1476,103.04829,101.85731,98.21329,96.31708,94.644745,94.41065,94.68672,94.660065,94.90178,96.00744,100.94388,104.52316,105.71769,106.0564,106.032524,105.81221,105.51803,105.02054
10,269.73989078976484,263.56384,255.04752,226.4043,202.27783,207.4825,237.28273,236.49608,215.97775,179.0755,149.3724,117.518616,107.55626,101.70388,100.25492,99.67204,108.30733,135.2788,203.08713,257.47534,271.65778,275.45038,273.3783,266.14703,271.84232
11,824.5532163239477,806.8554,775.32074,696.2277,619.22906,623.5825,707.70544,696.3019,641.2624,537.5728,479.69138,398.89056,380.6836,360.4536,358.43204,362.7816,383.11032,455.6301,629.9463,795.47144,830.62164,838.4577,830.43744,816.8337,826.57886
12,354.05975488583624,350.29492,334.43912,307.46368,276.37985,261.2547,302.8233,297.896,276.75616,237.10454,217.76631,183.85652,178.7142,173.14505,172.97382,173.31403,183.55241,218.64847,282.52643,341.27115,357.41995,356.02103,359.87845,351.2933,355.75375
13,319.49777355254287,319.11746,318.8362,318.45825,313.96573,316.0168,315.88333,309.65002,305.85257,295.09763,289.40012,284.37552,283.67203,284.50153,284.42148,285.14777,288.47,303.25305,314.05673,317.64587,318.66364,318.59186,317.92984,317.04602,315.62344
14,131.90308306828567,131.75046,131.64671,131.58829,129.68376,130.41693,130.41086,127.82721,126.34991,121.829605,119.47744,117.40301,117.11259,117.45507,117.42201,117.72184,119.09338,125.21688,129.6568,131.13855,131.5587,131.52911,131.25578,130.89091,130.30359
15,175.87079899853487,175.66145,175.50668,175.45108,172.82558,173.90459,173.88121,170.4363,168.46655,162.43951,159.30472,156.53732,156.15018,156.60675,156.56265,156.9625,158.79117,166.95581,172.87573,174.85138,175.4116,175.37212,175.00772,174.52118,173.73817
16,274.67291083587304,273.2844,270.57364,274.48383,291.46088,305.8396,314.79367,311.8118,299.03293,279.2585,254.9461,230.94476,219.41608,215.86078,215.1281,214.99841,219.72261,239.04584,263.20184,272.27905,276.51135,276.68,271.94168,273.3243,274.5941
17,355.288906693331,354.8778,354.55322,354.2915,349.31116,351.3168,351.31638,344.31033,340.33102,328.15543,321.82266,316.23212,315.44992,316.3723,316.28323,317.112,320.7852,337.2244,349.23828,353.2296,354.36127,354.2815,353.54532,352.5625,350.9805
18,1488.65625711522,1462.9579,1411.2183,1268.1128,1145.9877,1147.6381,1280.345,1294.8812,1204.4204,1025.7192,909.2298,751.6677,717.8073,684.6786,680.78827,683.01044,729.5647,853.6002,1157.8813,1465.008,1488.8333,1510.2875,1505.2295,1477.43,1485.0586
20,282.755867445252,282.42868,282.16476,281.83588,277.92267,279.59467,279.55707,274.0185,270.85165,261.1536,256.11948,251.6726,251.05002,251.81094,251.71329,252.37282,255.29616,268.42294,277.94052,281.11697,282.0177,281.95422,281.36832,280.58603,279.32712
23,1972.366948609673,1927.783,1872.9972,1684.0958,1528.5541,1534.4343,1708.1814,1706.8927,1595.3583,1338.9839,1184.3695,987.39856,932.1736,882.43665,875.8507,879.99365,949.8705,1102.591,1521.3848,1896.2036,1972.9131,2008.5128,2032.0367,1955.4379,1967.1249
24,140.8128419070688,140.64519,140.5185,140.44504,138.3746,139.23859,139.21031,136.47264,134.88454,130.05896,127.54789,125.333336,125.02331,125.388855,125.3536,125.673515,127.137886,133.67596,138.41484,139.9967,140.44519,140.4136,140.12183,139.73228,139.10532
25,226.00550994953483,224.79465,223.11957,225.88043,236.94229,246.70334,253.14998,250.741,242.03397,227.49808,209.33028,191.41728,182.62503,180.33347,179.80829,179.91324,183.42075,198.95952,217.79485,223.84814,226.35757,226.58057,223.74435,224.8238,225.09384
26,325.7306552579124,319.18448,304.596,283.9477,241.09357,241.67589,276.1132,276.0227,252.9156,211.82092,188.66711,159.67474,148.4869,143.81953,142.31744,143.29558,153.0812,186.92099,252.52005,315.30182,329.7427,329.25854,328.55475,322.99945,328.36563
27,1206.607473392907,1189.3448,1154.001,1083.8235,998.53625,1011.9344,1084.3351,1081.4016,1025.8905,914.4644,816.5301,731.3217,702.0215,690.42065,690.8049,689.64795,716.06085,816.7349,1005.8065,1167.5874,1208.6227,1222.4335,1215.2866,1179.6108,1195.8118
29,219.8385149287841,219.5768,219.38335,219.12325,216.13972,217.38077,217.34677,213.0626,210.58324,203.04945,199.12912,195.66469,195.1877,195.75851,195.70341,196.20279,198.48898,208.69635,216.0947,218.56427,219.26459,219.21516,218.7597,218.15155,217.17268
30,2712.1578994231672,2676.2903,2543.0642,2234.5588,1948.1199,1846.7748,2103.5798,2107.8054,1965.2972,1578.3712,1442.1665,1249.158,1200.2363,1156.9927,1151.9341,1162.1127,1240.6445,1494.9414,2086.4875,2612.7039,2741.3296,2749.3904,2818.4592,2683.033,2735.8706
31,365.0253008165371,364.60297,364.2695,363.83765,358.83844,360.9444,360.89578,353.7459,349.65753,337.14822,330.63885,324.89813,324.0944,325.04224,324.95074,325.78006,329.576,346.52203,358.80896,362.90955,364.07233,363.9903,363.234,362.22412,360.59888
32,159.74888677627143,159.55873,159.4181,159.22913,156.98286,158.0084,157.94167,154.82501,152.92628,147.54881,144.70006,142.18776,141.83601,142.25076,142.21074,142.57388,144.235,151.62653,157.02837,158.82294,159.33182,159.29593,158.96492,158.52301,157.81172
33,2674.0385023266936,2613.97,2488.5024,2199.2124,1861.2524,1813.701,2054.515,2082.4312,1894.9895,1529.7977,1412.3651,1194.5537,1145.2394,1095.2467,1087.5636,1097.8304,1160.8749,1419.0641,1985.9811,2562.3928,2708.147,2723.099,2769.175,2633.3489,2690.5154
34,263.35517619388565,261.8609,256.76007,265.43384,298.64005,334.969,353.7023,347.17783,326.9018,291.04745,250.90315,208.35936,186.55371,179.83954,178.50664,177.95718,183.34943,208.01106,246.28934,262.39648,265.97015,266.14825,259.26767,262.0103,265.89462
35,652.9176079462939,642.77014,610.3351,544.0273,489.02414,499.51852,571.7508,571.34393,516.175,421.87064,357.34967,285.8087,262.19165,245.14043,241.99243,244.46463,268.16333,327.0517,489.50815,624.2737,658.1342,663.12604,657.67773,643.76514,656.13824
3,206.3226207295982,206.0352,205.92252,203.28171,204.36382,204.16995,200.25406,197.31816,191.15176,187.28615,184.16469,183.44287,184.11496,184.06548,184.55229,186.56061,196.44221,203.1324,205.46484,206.36156,206.20288,205.82588,205.25153,204.43831,203.31828
4,405.2281773831645,387.05478,351.27533,317.14774,319.9248,351.8317,351.91635,328.82703,284.98813,240.61266,206.61406,196.9235,189.28946,186.94522,187.88437,199.20496,234.47841,316.9762,394.65558,406.91977,414.28647,411.10162,404.69812,405.49185,401.6599
5,171.91463333746614,171.67513,171.58125,169.38086,170.23776,170.12096,166.85812,164.41095,159.27379,156.05287,153.45192,152.8505,153.41049,153.36923,153.7749,155.44829,163.68195,169.25645,171.19994,171.9471,171.8149,171.50072,171.0222,170.34456,169.38048
6,72.09156650935053,71.99116,71.95178,71.06094,71.407135,71.33938,69.94411,68.94529,66.790695,65.43998,64.34931,64.09885,64.33194,64.31466,64.48476,65.18649,68.63925,70.98025,71.79187,72.10517,72.049736,71.91799,71.71732,71.43257,71.02886
7,504.7823545424999,481.30386,436.72165,390.6488,389.39764,437.77774,434.14615,402.21866,340.92712,305.61188,264.00806,249.03215,239.01675,239.06305,239.44435,256.38452,293.93097,401.8068,485.54642,503.7866,509.70236,509.72852,501.58633,508.09268,506.64755
9,106.11556934483866,105.96775,105.90979,104.59851,105.10813,105.00843,102.9913,101.48387,98.312904,96.324745,94.719345,94.34811,94.693756,94.6683,94.91868,95.95159,101.03392,104.502556,105.6744,106.13562,106.053986,105.86007,105.564705,105.146416,104.55134
10,268.9651111392648,252.66791,227.68228,200.80013,206.44151,237.3285,237.15317,216.09393,175.76341,151.15834,117.63205,107.25981,102.11746,100.02846,100.30141,108.99413,136.03564,201.92596,257.72565,271.18192,275.14197,273.4345,263.5582,272.48227,267.16928
11,822.742177801324,785.0259,700.9559,614.2672,622.41187,706.432,696.2046,645.32,543.1829,475.2375,400.28986,375.51273,359.14087,358.9347,360.45078,384.7241,447.9517,627.1692,795.91705,831.3162,835.0984,835.56586,812.6855,826.82605,823.8687
12,353.3634260097714,337.0136,307.54202,276.2714,261.89307,302.46735,299.6542,274.83795,233.18826,218.15741,183.44603,178.812,172.79854,172.85876,173.89572,183.48224,219.50954,281.81094,340.82117,357.5053,357.26678,359.85095,350.22107,356.14456,354.9457
13,318.8413989881469,318.39725,318.22305,314.04996,316.0498,315.75586,309.46335,304.92627,295.2448,289.42328,284.5996,283.48416,284.5227,284.44617,285.19852,288.3022,303.57278,313.91147,317.51587,318.9015,318.65643,318.0737,317.1862,315.92957,314.19873
14,131.6321020604096,131.43535,131.36006,129.75021,130.38235,130.22958,127.76038,125.88664,121.95322,119.48698,117.495514,117.03503,117.46379,117.43221,117.74281,119.02412,125.3285,129.63121,131.08487,131.65695,131.55571,131.3152,130.94876,130.42995,129.71538
15,175.5094909437116,175.26503,175.16917,173.00035,173.97284,173.67833,170.3472,167.84888,162.6043,159.31602,156.66216,156.04669,156.61842,156.57628,156.99037,158.69887,167.10468,172.84163,174.77986,175.54262,175.40765,175.08693,174.59839,173.90657,172.95389
16,273.4467435203652,270.49576,275.05832,291.645,305.77283,313.922,310.97086,299.50113,278.97064,254.76459,231.47115,219.15482,215.75873,215.11519,215.1281,219.69702,239.47903,264.1232,272.08688,275.19348,276.85986,271.77548,273.7951,274.53464,271.26794
17,354.55900301114724,354.02914,353.87143,349.3333,351.1928,350.85968,344.39536,339.08325,328.48828,321.84537,316.4842,315.241,316.39587,316.31076,317.14728,320.6226,337.57986,349.07675,353.08496,354.62585,354.3533,353.7053,352.71838,351.3209,349.3962
18,1484.9911496231605,1420.9961,1277.5424,1159.7954,1153.4978,1284.6324,1275.7947,1199.9431,1031.1216,879.71985,751.1561,717.8345,683.9511,681.7765,680.8049,727.7905,859.6411,1158.2295,1439.7222,1485.4347,1513.839,1503.6278,1474.8424,1483.5516,1480.824
20,282.17497526168177,281.75323,281.64795,277.9344,279.80008,279.23087,273.87537,269.8586,261.42673,256.15714,251.87093,250.88376,251.80289,251.76195,252.401,255.16676,268.66217,277.88577,281.00183,282.22824,282.0113,281.49564,280.71014,279.5979,278.06616
23,1967.492128586103,1867.72,1685.9386,1532.1857,1522.3021,1716.9188,1712.5818,1580.6317,1335.5137,1154.0804,982.67413,933.4,883.8652,877.2891,877.58374,937.89124,1111.9506,1525.6674,1907.0298,1974.05,2044.261,2002.0131,1952.4325,1972.6252,1955.7211
24,140.52355673697076,140.32779,140.26117,138.24706,139.2932,139.05739,136.41225,134.3907,130.19089,127.55806,125.432106,124.94049,125.398224,125.364456,125.69609,127.0584,133.79419,138.35739,139.93938,140.55008,140.44202,140.18523,139.79405,139.24019,138.47737
25,225.0644360922116,223.38756,225.72647,237.17696,246.61491,253.97928,250.81985,242.02945,227.18437,208.91206,191.44797,182.64516,180.32309,179.79216,180.01752,183.00504,198.88571,217.50531,223.69876,226.39487,226.72829,223.76263,224.92763,225.06252,222.8998
26,325.04891208810244,308.37698,278.63226,239.66959,240.21695,277.90652,276.17462,253.62442,209.91682,187.69044,158.1926,149.14693,143.2535,142.89333,143.04916,153.3844,191.43883,253.80058,313.981,330.74564,329.31778,328.05734,322.36533,327.4583,326.76666
27,1203.7346046785567,1164.2401,1079.7297,1006.34595,1007.7739,1088.0857,1084.1257,1022.35535,914.377,811.6925,734.2215,704.48773,691.4657,690.24304,691.48724,715.17694,816.98737,1000.78033,1170.0327,1208.3868,1222.5188,1212.5076,1181.999,1194.8315,1193.2933
29,219.38687982701367,219.0813,218.96144,216.08994,217.30402,217.09787,212.85179,209.81229,203.2554,199.14502,195.82594,195.06367,195.77303,195.72041,196.23807,198.36488,208.88084,216.00497,218.47484,219.42825,219.25963,218.85861,218.24796,217.38326,216.19238
30,2708.430683978772,2555.3127,2225.197,1914.1238,1833.8303,2124.9785,2106.1016,1957.776,1586.2512,1431.6986,1242.6431,1197.6112,1159.0981,1150.5774,1153.6671,1247.3844,1502.5577,2082.1401,2592.759,2742.943,2751.0737,2783.606,2672.4326,2727.5762,2725.1436
31,364.27539473690194,363.73096,363.56894,358.80115,360.72226,360.47464,353.5609,348.3756,337.4903,330.6653,325.15417,323.87976,325.0663,324.979,325.83847,329.36996,346.83096,358.73825,362.76108,364.34412,364.06403,363.39835,362.38437,360.9485,358.97113
32,159.42069949407346,159.19862,159.11153,157.02498,158.0249,157.87793,154.73167,152.46313,147.6224,144.71164,142.2998,141.74208,142.26135,142.22308,142.59926,144.1511,151.78639,156.95573,158.75793,159.45074,159.32822,159.03685,158.5931,157.96478,157.09937
33,2670.3481124849222,2505.0955,2214.6396,1895.4331,1795.4855,2067.7283,2075.8635,1906.6998,1534.9536,1380.0314,1180.4254,1142.1471,1099.1873,1092.9617,1098.3817,1169.2084,1414.3251,2053.5117,2551.6746,2706.7249,2714.3162,2798.7483,2635.5425,2692.6545,2682.5122
34,261.5640621920096,258.6286,265.4721,298.38025,335.3503,354.12698,348.34503,326.27975,290.72696,250.8785,209.61458,186.39667,179.50078,178.43602,178.10022,183.44748,208.71484,246.05757,262.33426,266.2773,266.02167,260.0629,262.13873,265.17596,260.94284
35,651.1141297887938,611.9598,546.2073,487.97543,498.62415,570.03107,570.4116,513.49817,427.24213,356.36612,285.40045,264.62573,240.17671,243.37143,244.95842,266.69675,327.3484,491.29605,624.84717,653.8718,662.27826,657.5041,642.92474,654.798,646.16394
3,206.4987327288643,205.81654,203.82593,204.64484,204.42003,200.30714,197.50082,190.89131,187.22829,184.12405,183.60335,184.08633,184.0523,184.57338,186.36642,196.4306,203.06082,205.49324,206.4091,206.38313,205.7362,205.45705,204.17986,203.24791,204.07878
4,388.1565420758456,350.50812,317.92123,320.39795,355.33228,350.24414,329.71964,284.44547,246.01404,206.55907,195.89886,187.56116,187.71263,188.43199,199.42491,234.14005,318.88272,392.25024,405.632,414.19043,412.0914,403.67526,407.9463,401.45084,390.01752
5,172.06137551083086,171.49295,169.83438,170.51663,170.28505,166.9023,164.56403,159.04097,156.00464,153.41808,152.98424,153.38664,153.35826,153.79243,155.28653,163.67229,169.19676,171.22357,171.98671,171.96506,171.42607,171.19344,170.12926,169.3527,170.02924
6,72.15310212703167,71.91476,71.21921,71.45138,71.42678,69.989685,68.97815,66.69969,65.41978,64.33511,64.153175,64.32213,64.31005,64.49212,65.11865,68.635185,70.95185,71.80508,72.12179,72.1127,71.88668,71.78913,71.34286,71.02076,71.300934
7,484.4624116011513,435.62073,394.973,392.04514,435.27335,435.18515,408.26193,343.57614,305.68484,265.14313,248.98944,240.54291,238.72961,239.56218,253.2713,301.2424,398.08194,487.11615,503.09277,507.54272,508.6251,501.75598,506.96994,507.80032,484.71167
9,106.20614702849012,105.855286,104.83149,105.1732,105.137024,103.021675,101.579,98.16922,96.295,94.69843,94.43065,94.67902,94.661514,94.92952,95.85173,101.0279,104.43796,105.70743,106.160065,106.14671,105.81399,105.670395,105.013535,104.53418,104.951805
10,255.12169028676485,226.40909,209.33006,207.75461,237.33347,238.66464,215.61397,178.09549,151.8197,118.32275,109.305725,100.802666,100.77757,100.81006,108.33557,137.15694,204.1793,256.55078,270.74817,275.7897,273.28152,264.7369,272.43796,267.41147,261.32867
11,786.6402272211924,701.3066,625.18964,616.95825,705.2621,699.17456,646.58624,542.96783,475.76404,401.19882,379.33945,361.19147,359.482,361.48672,383.44754,453.56805,636.6101,793.3827,830.62354,835.44446,830.7665,816.3774,823.05597,825.13513,797.3377
12,339.7663686422861,307.8674,274.94135,262.75266,302.15933,299.20203,278.27353,235.69084,218.68886,183.6032,178.795,173.55014,172.85843,173.59541,183.02362,217.33508,281.89462,340.95355,357.28278,356.47107,359.5072,350.51596,356.20383,355.44165,339.02682
13,319.11355429533546,318.05933,314.98315,316.263,316.2211,309.1131,305.20856,294.9946,289.28564,284.5367,283.73215,284.47852,284.42584,285.23108,288.00204,303.55487,313.8008,317.5599,318.97513,318.93484,317.9353,317.50372,315.53006,314.09006,315.3739
14,131.74446003928503,131.29291,129.99104,130.46312,130.41821,127.77142,126.00389,121.77494,119.45008,117.46959,117.13741,117.44555,117.42381,117.756256,118.90025,125.321075,129.55109,131.12578,131.68732,131.67072,131.258,131.0799,130.26503,129.6705,130.20055
15,175.65930160058957,175.07903,173.38573,173.9509,174.06715,170.39236,168.00513,162.36661,159.26677,156.62614,156.18465,156.59407,156.56511,157.00833,158.53362,167.09483,172.73479,174.83444,175.58305,175.56099,175.01073,174.7732,173.68677,172.894,173.60081
16,269.5970949510635,274.44373,291.6074,304.43704,315.68015,310.03998,299.11176,279.06842,254.18723,231.70303,219.32646,215.68388,215.17438,215.20795,220.6063,239.13184,264.25098,272.04803,274.67783,276.81595,271.93073,273.43008,274.63638,271.45285,272.56085
17,354.861646001321,353.64545,350.26865,351.67584,351.28937,344.22153,339.53107,328.00815,321.7459,316.41144,315.51953,316.34674,316.28818,317.1836,320.26492,337.56763,348.9537,353.13385,354.70764,354.66296,353.5514,353.07156,350.87677,349.27527,350.703
18,1422.019422930966,1280.6594,1162.2208,1158.1748,1301.4962,1288.0392,1197.1698,1037.725,882.89166,759.53735,722.79956,686.9042,683.61914,684.17175,723.7637,851.2053,1158.0917,1464.6816,1517.3822,1508.698,1503.5848,1475.8333,1490.8275,1474.4718,1424.7773
20,282.4158329963328,281.44788,278.78674,279.89304,279.90802,273.94794,270.10992,261.04453,256.06082,251.81256,251.10326,251.76378,251.7172,252.4441,254.88217,268.65247,277.71405,281.08966,282.29318,282.25778,281.37305,280.9912,279.24454,277.96997,279.10617
23,1881.932901120754,1698.3329,1539.3643,1542.301,1709.1672,1712.7932,1597.4941,1350.4167,1137.9897,978.9982,927.82513,885.25635,881.68646,880.9672,933.3406,1123.0221,1522.9169,1909.6056,1972.9529,2011.1946,1998.3827,1956.1587,1977.3224,1955.3591,1882.3374
24,140.6435042465236,140.17888,138.83623,139.11273,139.3687,136.42647,134.54898,130.0135,127.5187,125.404434,125.0498,125.378716,125.35554,125.7104,126.9317,133.77174,138.30199,139.96518,140.58247,140.56479,140.12422,139.934,139.06413,138.42944,138.99535
