Type,PU Volt,Angle (Deg),Gen MW,Gen Mvar,Load MW,Load Mvar,Gen Mvar(max),Gen Mvar(min),"Slack yes,no",Slack Weight
2,1.049997688,6.273585437,0,,0,0,50,-50,1,1
2,1.049999855,3.716856524,0,,0,0,50,-50,1,1
2,1.049955096,-8.809792401,0,,0,0,50,-50,1,1
2,1.046203769,-13.07387629,0,,0,0,50,-50,1,1
2,1.038136464,-11.93778856,0,,0,0,50,-50,1,1
2,1.038136506,-11.93778882,0,,0,0,50,-50,1,1
2,1.038136536,-11.93778899,0,,0,0,50,-50,1,1
2,1.045880566,-1.875925566,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.046607952,-0.925638489,0,,0,0,,,0,0
2,1.049603987,-0.147056046,1.279999869,,2.098655798,0.689794803,10,-10,0,0
2,1.048185123,0.865196515,2.04E-08,,3.358924135,1.334813701,20,-20,0,0
3,1.046184442,6.779912515,0,,1.748667406,0.574759182,,,0,0
3,1.046729487,0.060354609,0,,0.418255109,0.241022471,,,0,0
2,1.049995684,8.289097766,10.78995881,,4.251345053,1.661516625,40,-40,0,0
3,1.048246297,4.185023686,0,,0,0,,,0,0
2,1.04999554,7.827457881,2.299998424,,0.943551585,0.354774324,20,-20,0,0
2,1.049999905,2.470791943,0.479999996,,2.423238409,0.883958241,10,-10,0,0
2,1.030608193,-4.36869702,5.759999725,,7.689963284,2.703903734,30,-30,0,0
2,1.049999968,1.288278327,18.09999939,,2.598898409,1.162612954,40,-40,0,0
2,1.030152773,-5.150458764,5.619999906,,2.85299266,1.065976863,40,-40,0,0
2,1.025724877,-4.799549762,0.82999991,,1.019827365,0.440083301,10,-10,0,0
2,1.02335658,-3.146994893,7.899999902,,1.785233289,0.586777806,10,-10,0,0
2,1.036565703,-3.857697037,8.009999607,,2.615410195,0.918557154,40,-40,0,0
2,1.040711146,-12.58180146,0.249999997,,3.606474679,1.185390903,10,-10,0,0
3,1.038097586,-12.28839701,0,,14.24810687,4.889017436,,,0,0
2,1.049999978,9.179084023,6.525084505,,0,0,20,-20,0,0
3,1.034318081,-8.782160907,0,,2.870204662,0.943390651,,,0,0
3,1.045391916,-2.323738364,0,,0,0,,,0,0
2,1.049999922,9.279366338,15.80004165,,-1.026437477,-1.25E-20,40,-40,0,0
2,1.035696967,-5.539319854,12.02999982,,17.71200296,6.474982494,50,-50,0,0
2,1.049999975,-7.771665269,0.829999928,,1.429366184,0.469809945,20,-20,0,0
2,1.027980623,-4.247253299,2.199999929,,2.298819898,0.755585561,30,-30,0,0
2,1.046348669,-2.347287234,8.409999765,,2.424999748,1.067942282,20,-20,0,0
2,1.037472627,-11.48758124,2.299999946,,10.95765172,3.979215784,10,-10,0,0
3,1.048206923,6.24658252,0,,0,0,,,0,0
2,1.000071685,-0.000249068,33.99999941,,2.231541775,0.733472312,70,-70,0,0
2,1.031113327,-5.40824094,10.96999982,,25.51024859,8.86861004,30,-30,0,0
2,1.045675993,-1.720060668,0.569999755,,3.648119152,1.217875545,20,-20,0,0
3,1.028941956,-5.138469343,0,,1.621582617,0.532988431,,,0,0
3,1.012740766,-5.176642079,0,,24.90536634,8.737880801,,,0,0
2,1.020368894,-5.105698505,1.119999909,,2.68553743,0.882693467,10,-10,0,0
3,1.042044679,-2.813504913,0,,6.101365491,2.138971699,,,0,0
3,1.049999989,8.291313427,0,,0,0,,,0,0
3,1.049999926,9.279366326,0,,0,0,,,0,0
2,1.049998324,9.179089495,0,,0,0,50,-50,1,1
2,1.049999986,6.2379656,0,,0,0,50,-50,1,1
2,1.049982932,-7.771575044,0,,0,0,50,-50,1,1
2,1.04634529,-12.3140572,0,,0,0,50,-50,1,1
2,1.037472621,-11.4875812,0,,0,0,50,-50,1,1
2,1.037472625,-11.48758123,0,,0,0,50,-50,1,1
2,1.037472628,-11.48758124,0,,0,0,50,-50,1,1
2,1.045675991,-1.720060659,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.046481852,-0.998026561,0,,0,0,,,0,0
2,1.049514926,-0.216359567,1.27999991,,2.096791082,0.689181901,10,-10,0,0
2,1.04816764,0.814181146,1.37E-08,,3.171853272,1.368771292,20,-20,0,0
3,1.046207398,6.547896771,0,,1.747113665,0.574248492,,,0,0
3,1.046628058,-0.022024754,0,,0.512023334,0.240808316,,,0,0
2,1.04999588,8.062682245,10.78996837,,4.172342781,1.704174507,40,-40,0,0
3,1.048331841,4.065315332,0,,0,0,,,0,0
2,1.049996069,7.594268625,2.299998916,,0.966515716,0.354459097,20,-20,0,0
2,1.04999993,2.40651108,0.479999998,,2.272137103,0.910685027,10,-10,0,0
2,1.030431459,-4.347946126,5.75999981,,7.533272659,2.779877349,30,-30,0,0
2,1.049999979,1.465373267,18.09999955,,2.496998477,1.192221479,40,-40,0,0
2,1.029903505,-5.200348929,5.619999935,,2.884828453,1.065029712,40,-40,0,0
2,1.025520858,-4.80450075,0.829999938,,1.058914271,0.439692274,10,-10,0,0
2,1.023210254,-3.124159436,7.899999932,,1.783647058,0.586256437,10,-10,0,0
2,1.036304586,-3.908981298,8.00999973,,2.661365071,0.917263353,40,-40,0,0
2,1.040727376,-12.46919482,0.249999998,,3.603270224,1.184337649,10,-10,0,0
3,1.038006014,-12.20837971,0,,14.14643099,5.015748744,,,0,0
2,1.049999985,8.89332405,5.675856763,,0,0,20,-20,0,0
3,1.034325448,-8.624967627,0,,2.867654403,0.942552421,,,0,0
3,1.045206059,-2.39269177,0,,0,0,,,0,0
2,1.049999958,8.994707063,15.80002785,,-1.211165468,-9.84E-19,40,-40,0,0
2,1.03563218,-5.407987323,12.02999988,,17.30802537,6.64720567,50,-50,0,0
2,1.049999981,-7.765027395,0.82999995,,1.428096152,0.469392506,20,-20,0,0
2,1.02780644,-4.219823903,2.199999951,,2.295730571,0.754570149,30,-30,0,0
2,1.046080228,-2.415052612,8.409999838,,2.485813328,1.098125672,20,-20,0,0
2,1.037504321,-11.30355514,2.299999962,,10.70830103,4.054317193,10,-10,0,0
3,1.048253677,6.015475327,0,,0,0,,,0,0
2,1.000071543,-0.000248577,33.99999959,,2.229558987,0.732820601,70,-70,0,0
2,1.030840858,-5.47192158,10.96999988,,25.86344782,9.14872363,30,-30,0,0
2,1.045671659,-1.562842004,0.569999826,,3.666175,1.216793428,20,-20,0,0
3,1.028704184,-5.178634956,0,,1.620141795,0.532514856,,,0,0
3,1.01221415,-5.196352883,0,,25.13570476,9.023827799,,,0,0
2,1.019945765,-5.120708377,1.119999938,,2.680406672,0.881007068,10,-10,0,0
3,1.04196397,-2.882896728,0,,6.016686652,2.204376783,,,0,0
3,1.049999992,8.064547433,0,,0,0,,,0,0
3,1.049999962,8.99470705,0,,0,0,,,0,0
2,1.049998595,8.893328648,0,,0,0,50,-50,1,1
2,1.04999999,6.007083452,0,,0,0,50,-50,1,1
2,1.049984111,-7.764943382,0,,0,0,50,-50,1,1
2,1.046387602,-12.23445874,0,,0,0,50,-50,1,1
2,1.037504317,-11.30355512,0,,0,0,50,-50,1,1
2,1.03750432,-11.30355514,0,,0,0,50,-50,1,1
2,1.037504321,-11.30355515,0,,0,0,50,-50,1,1
2,1.045671657,-1.562841998,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.046088822,-2.005245107,0,,0,0,,,0,0
2,1.048837909,-1.347266711,1.27999929,,2.085706386,0.685538537,10,-10,0,0
2,1.047649598,-0.531804135,9.11E-08,,2.959657831,1.373849614,20,-20,0,0
3,1.046350073,4.436279056,0,,1.73787754,0.571212724,,,0,0
3,1.046195524,-1.241360239,0,,0.538708882,0.239535282,,,0,0
2,1.049997188,5.892273913,10.78158186,,3.882736618,1.712114054,40,-40,0,0
3,1.048592976,2.388908636,0,,0,0,,,0,0
2,1.049903747,5.452300027,2.299991042,,0.963760302,0.352585247,20,-20,0,0
2,1.049995656,0.978783209,0.479999983,,1.908548829,0.91494012,10,-10,0,0
2,1.030060411,-4.40770525,5.759998422,,7.261293793,2.795438731,30,-30,0,0
2,1.049999873,1.683880744,18.09999401,,2.3665972,1.198411567,40,-40,0,0
2,1.029428602,-5.33722048,5.61999948,,2.85004781,1.059399427,40,-40,0,0
2,1.025284665,-4.826331794,0.829999483,,1.036269769,0.437367839,10,-10,0,0
2,1.023039836,-3.120981376,7.899999425,,1.774217799,0.58315719,10,-10,0,0
2,1.035497591,-4.188850384,8.009997789,,2.631706963,0.906496934,40,-40,0,0
2,1.040583258,-12.58274333,0.249999987,,3.584221518,1.178076642,10,-10,0,0
3,1.037819855,-12.40872552,0,,13.39381336,5.036276611,,,0,0
2,1.04999978,6.431476953,1.57368037,,0,0,20,-20,0,0
3,1.034402919,-8.516223008,0,,2.852494534,0.937569613,,,0,0
3,1.044542295,-3.141644256,0,,0,0,,,0,0
2,1.049999777,6.533294746,15.80018699,,-1.283969547,-4.02E-20,40,-40,0,0
2,1.03569085,-5.263491785,12.02999899,,16.49327064,6.675949286,50,-50,0,0
2,1.049520852,-8.298087077,0.829999628,,1.420546514,0.46691106,20,-20,0,0
2,1.027598478,-4.216890515,2.199999561,,2.270626163,0.746318729,30,-30,0,0
2,1.044855629,-3.008417308,8.409998683,,2.285211126,1.104632482,20,-20,0,0
2,1.037641504,-11.23592727,2.299999713,,10.51194583,4.060849463,10,-10,0,0
3,1.048628825,3.943073912,0,,0,0,,,0,0
2,1.0000712,-0.000247382,33.99999637,,2.217772412,0.728946541,70,-70,0,0
2,1.030253437,-5.654524933,10.96999901,,25.9935819,9.231196118,30,-30,0,0
2,1.04573899,-1.369905327,0.569998347,,3.638806112,1.210360843,20,-20,0,0
3,1.0282864,-5.29040372,0,,1.611576907,0.529699714,,,0,0
3,1.011963052,-5.202421923,0,,25.03381379,9.108875218,,,0,0
2,1.019706912,-5.130740674,1.119999482,,2.632234836,0.865173752,10,-10,0,0
3,1.042168969,-3.771611128,0,,5.555035023,2.215580047,,,0,0
3,1.049999933,5.892382995,0,,0,0,,,0,0
3,1.04999978,6.533294734,0,,0,0,,,0,0
2,1.049998009,6.431482812,0,,0,0,50,-50,1,1
2,1.049999917,3.936487524,0,,0,0,50,-50,1,1
2,1.049516462,-8.29806383,0,,0,0,50,-50,1,1
2,1.045979519,-12.4341186,0,,0,0,50,-50,1,1
2,1.037641474,-11.23592709,0,,0,0,50,-50,1,1
2,1.037641495,-11.23592722,0,,0,0,50,-50,1,1
2,1.03764151,-11.2359273,0,,0,0,50,-50,1,1
2,1.04573898,-1.369905278,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.04438408,-4.040489921,0,,0,0,,,0,0
2,1.04659006,-3.712101169,1.27999682,,2.076797191,0.682610226,10,-10,0,0
2,1.045989561,-3.431484791,2.86E-07,,2.844173037,1.315370549,20,-20,0,0
3,1.046601148,0.536355679,0,,1.730454113,0.568772762,,,0,0
3,1.044628287,-3.777524476,0,,0.442836441,0.238512095,,,0,0
2,1.049994631,1.490561106,5.854999642,,3.573000295,1.638118509,40,-40,0,0
3,1.048067203,-1.140232194,0,,0,0,,,0,0
2,1.049711143,1.287539887,2.299952224,,0.952111476,0.351079162,20,-20,0,0
2,1.048240497,-2.144232967,0.479999947,,1.58958919,0.870093814,10,-10,0,0
2,1.029017451,-4.577648248,5.759991487,,6.822055283,2.66517186,30,-30,0,0
2,1.049978145,0.393540082,15.96188928,,2.239294114,1.146783681,40,-40,0,0
2,1.028336408,-5.457612131,5.61999737,,2.831754541,1.054874152,40,-40,0,0
2,1.024638031,-4.871487916,0.829997189,,1.018722426,0.435499601,10,-10,0,0
2,1.022462208,-3.219009493,7.899996635,,1.766639142,0.580666206,10,-10,0,0
2,1.033626887,-4.617399195,8.009988332,,2.577268472,0.905649929,40,-40,0,0
2,1.037339875,-13.14383105,0.249999959,,3.568911343,1.173044431,10,-10,0,0
3,1.034314835,-13.07416761,0,,12.18896544,4.818338657,,,0,0
2,1.049993507,2.367813071,0.000481034,,0,0,20,-20,0,0
3,1.032971189,-8.823452424,0,,2.840309966,0.93356474,,,0,0
3,1.042005789,-4.532944201,0,,0,0,,,0,0
2,1.049999391,2.469517222,15.80031911,,-1.267926667,9.85E-20,40,-40,0,0
2,1.034713289,-5.549282664,12.02999513,,15.41574057,6.380760605,50,-50,0,0
2,1.044804051,-9.424091582,0.829998521,,1.414478581,0.464916627,20,-20,0,0
2,1.026868659,-4.337708006,2.199997363,,2.267556796,0.745309876,30,-30,0,0
2,1.041774336,-4.079749358,8.409993317,,1.852107239,1.052799641,20,-20,0,0
2,1.035759812,-11.56922539,2.299998828,,10.14040664,3.92574087,10,-10,0,0
3,1.048923932,0.416898217,0,,0,0,,,0,0
2,1.000069564,-0.000241699,33.99997342,,2.208299091,0.725832811,70,-70,0,0
2,1.029005576,-5.804837582,10.96999512,,24.55038615,8.749482454,30,-30,0,0
2,1.044845655,-2.266008142,0.56998951,,3.614790573,1.205190729,20,-20,0,0
3,1.027293765,-5.394429434,0,,1.604692979,0.527437076,,,0,0
3,1.01226445,-5.128937046,0,,23.52837927,8.619288755,,,0,0
2,1.019707032,-5.094718883,1.119997149,,2.638374101,0.867191631,10,-10,0,0
3,1.040513113,-5.406245021,0,,4.737907575,2.105731608,,,0,0
3,1.05,1.494453733,0,,0,0,,,0,0
3,1.049999395,2.46951721,0,,0,0,,,0,0
2,1.049992328,2.367816972,0,,0,0,50,-50,1,1
2,1.049999456,0.411733126,0,,0,0,50,-50,1,1
2,1.04480396,-9.424091093,0,,0,0,50,-50,1,1
2,1.041849303,-13.0976945,0,,0,0,50,-50,1,1
2,1.03575971,-11.56922478,0,,0,0,50,-50,1,1
2,1.035759779,-11.5692252,0,,0,0,50,-50,1,1
2,1.035759827,-11.56922547,0,,0,0,50,-50,1,1
2,1.044845559,-2.266007663,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.044597751,-3.509143897,0,,0,0,,,0,0
2,1.046971773,-3.102734125,1.27999996,,2.067473614,0.679545715,10,-10,0,0
2,1.04618663,-2.778818564,3.93E-09,,3.077000204,1.335313743,20,-20,0,0
3,1.046624575,1.485254467,0,,1.722685409,0.566219312,,,0,0
3,1.044851336,-3.160524753,0,,0.393691291,0.237441319,,,0,0
2,1.049995472,2.55876286,7.32235766,,3.72954681,1.662808178,40,-40,0,0
3,1.048156064,-0.288430845,0,,0,0,,,0,0
2,1.049856419,2.298774611,2.299999425,,0.956834745,0.349503027,20,-20,0,0
2,1.048664833,-1.367354979,0.479999999,,1.620022239,0.886592146,10,-10,0,0
2,1.028941366,-4.53174687,5.759999901,,7.101578594,2.710175361,30,-30,0,0
2,1.04999999,1.252321118,17.416229,,2.45320583,1.163738137,40,-40,0,0
2,1.028267265,-5.439267203,5.619999969,,2.838934647,1.050138398,40,-40,0,0
2,1.024527724,-4.856015312,0.829999967,,1.025945021,0.433544468,10,-10,0,0
2,1.022389611,-3.163592837,7.899999962,,1.75870799,0.578059362,10,-10,0,0
2,1.033713808,-4.50317374,8.009999863,,2.552971779,0.902806199,40,-40,0,0
2,1.037743135,-12.79522941,0.249999999,,3.552889067,1.167778164,10,-10,0,0
3,1.034747534,-12.69457178,0,,12.25008849,4.892976498,,,0,0
2,1.04999998,3.320038911,7.98E-06,,0,0,20,-20,0,0
3,1.03314003,-8.572746468,0,,2.827558674,0.929373593,,,0,0
3,1.042291316,-4.13251889,0,,0,0,,,0,0
2,1.049999988,3.421712648,15.80000484,,-1.259992199,2.24E-20,40,-40,0,0
2,1.034821237,-5.321703333,12.02999994,,15.8255393,6.482856656,50,-50,0,0
2,1.045437714,-8.990533308,0.829999981,,1.408128419,0.462829429,20,-20,0,0
2,1.026791422,-4.270925542,2.19999997,,2.260055099,0.742844188,30,-30,0,0
2,1.042095977,-3.771751973,8.40999992,,1.958698094,1.07062489,20,-20,0,0
2,1.035928127,-11.29731036,2.299999985,,10.21132541,3.965926977,10,-10,0,0
3,1.048872788,1.272298359,0,,0,0,,,0,0
2,1.000069481,-0.000241413,33.99999973,,2.198385149,0.722574256,70,-70,0,0
2,1.028948272,-5.785311925,10.96999994,,25.20718916,8.914431923,30,-30,0,0
2,1.045211128,-1.650083243,0.569999869,,3.595780609,1.199780144,20,-20,0,0
3,1.027217713,-5.37642831,0,,1.597488868,0.525069199,,,0,0
3,1.011902015,-5.174647962,0,,24.32662128,8.789139524,,,0,0
2,1.019427316,-5.121082001,1.119999967,,2.633551762,0.865606604,10,-10,0,0
3,1.04067694,-4.914313903,0,,4.751116051,2.146036397,,,0,0
3,1.049999995,2.561457746,0,,0,0,,,0,0
3,1.049999992,3.421712635,0,,0,0,,,0,0
2,1.049999424,3.32004075,0,,0,0,50,-50,1,1
2,1.049999992,1.26688481,0,,0,0,50,-50,1,1
2,1.045437713,-8.990533306,0,,0,0,50,-50,1,1
2,1.042428691,-12.71854669,0,,0,0,50,-50,1,1
2,1.035928126,-11.29731035,0,,0,0,50,-50,1,1
2,1.035928127,-11.29731036,0,,0,0,50,-50,1,1
2,1.035928127,-11.29731036,0,,0,0,50,-50,1,1
2,1.045211128,-1.650083241,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.04523369,-2.794303651,0,,0,0,,,0,0
2,1.047792306,-2.278888493,1.279999921,,2.063226207,0.67814966,10,-10,0,0
2,1.046732313,-1.801025774,8.91E-09,,3.254617936,1.331920609,20,-20,0,0
3,1.046532222,2.889611179,0,,1.719146333,0.565056074,,,0,0
3,1.045424369,-2.282707002,0,,0.379508608,0.23695352,,,0,0
2,1.049997022,4.169942897,9.76975501,,3.976749549,1.659139365,40,-40,0,0
3,1.048341759,0.952751263,0,,0,0,,,0,0
2,1.049910086,3.812371746,2.29999894,,0.961794675,0.34878501,20,-20,0,0
2,1.049406477,-0.300688546,0.479999998,,1.838643544,0.884045569,10,-10,0,0
2,1.02926305,-4.491026433,5.759999816,,7.336304861,2.704222765,30,-30,0,0
2,1.049999984,1.573807688,18.09999862,,2.548829383,1.161449415,40,-40,0,0
2,1.028643798,-5.380422735,5.61999994,,2.868374922,1.047980999,40,-40,0,0
2,1.02475142,-4.842434238,0.829999939,,1.051256162,0.432653797,10,-10,0,0
2,1.022570345,-3.144843085,7.899999931,,1.755094909,0.5768718,10,-10,0,0
2,1.034347145,-4.339663248,8.009999742,,2.552841296,0.898775982,40,-40,0,0
2,1.038779984,-12.57751036,0.249999999,,3.54559003,1.165379086,10,-10,0,0
3,1.035991067,-12.42884074,0,,12.61866225,4.880929872,,,0,0
2,1.049999972,4.741133684,5.79E-05,,0,0,20,-20,0,0
3,1.03352817,-8.508901374,0,,2.821749753,0.927464292,,,0,0
3,1.043195982,-3.628901734,0,,0,0,,,0,0
2,1.049999976,4.843309603,15.80001501,,-1.344245599,9.69E-21,40,-40,0,0
2,1.035024693,-5.298640556,12.02999988,,16.57975771,6.466833897,50,-50,0,0
2,1.04704702,-8.563016007,0.82999996,,1.405235567,0.461878595,20,-20,0,0
2,1.027016543,-4.248037576,2.199999946,,2.250644361,0.739751028,30,-30,0,0
2,1.043127837,-3.385868103,8.409999847,,2.178580173,1.068384108,20,-20,0,0
2,1.036424164,-11.19167049,2.299999969,,10.27401863,3.956484314,10,-10,0,0
3,1.048790876,2.519025225,0,,0,0,,,0,0
2,1.00006988,-0.000242799,33.99999954,,2.193868798,0.721089803,70,-70,0,0
2,1.029387769,-5.707474395,10.96999989,,25.47922054,8.902181158,30,-30,0,0
2,1.045447411,-1.443868686,0.569999784,,3.587940219,1.197315322,20,-20,0,0
3,1.027561345,-5.327178802,0,,1.594206995,0.5239905,,,0,0
3,1.01204821,-5.1894627,0,,24.68643597,8.777009799,,,0,0
2,1.019600718,-5.126547746,1.119999939,,2.615640622,0.859719497,10,-10,0,0
3,1.041363722,-4.311311594,0,,4.91651099,2.140108651,,,0,0
3,1.049999993,4.170656485,0,,0,0,,,0,0
3,1.04999998,4.84330959,0,,0,0,,,0,0
2,1.049999111,4.741136533,0,,0,0,50,-50,1,1
2,1.049999988,2.513217848,0,,0,0,50,-50,1,1
2,1.047047018,-8.563015997,0,,0,0,50,-50,1,1
2,1.043754581,-12.45304362,0,,0,0,50,-50,1,1
2,1.036424162,-11.19167048,0,,0,0,50,-50,1,1
2,1.036424163,-11.19167049,0,,0,0,50,-50,1,1
2,1.036424164,-11.19167049,0,,0,0,50,-50,1,1
2,1.045447411,-1.443868682,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.044968411,-3.526603647,0,,0,0,,,0,0
2,1.047298133,-3.100439224,1.279997765,,2.064987327,0.678728512,10,-10,0,0
2,1.046362217,-2.706152582,2.37E-07,,3.208986979,1.275808857,20,-20,0,0
3,1.046510907,1.873123647,0,,1.720613755,0.565538392,,,0,0
3,1.045099996,-3.12344731,0,,0.39412162,0.237155778,,,0,0
2,1.049996049,3.041953967,8.71308049,,4.016436141,1.592350942,40,-40,0,0
3,1.048095,-0.07877823,0,,0,0,,,0,0
2,1.049762639,2.738354856,2.299968739,,0.953677335,0.349082724,20,-20,0,0
2,1.04885243,-1.323193868,0.479999957,,2.015522952,0.838544445,10,-10,0,0
2,1.029409885,-4.590041451,5.759994236,,7.299638691,2.585561392,30,-30,0,0
2,1.049999621,1.399856635,18.09595918,,2.580304226,1.116758048,40,-40,0,0
2,1.028827381,-5.421021996,5.619998162,,2.910082531,1.04887553,40,-40,0,0
2,1.025025508,-4.860759357,0.829998081,,1.081233315,0.4330231,10,-10,0,0
2,1.022780301,-3.195842596,7.899997773,,1.756593016,0.577364204,10,-10,0,0
2,1.034288576,-4.522534838,8.009992035,,2.532232504,0.886122799,40,-40,0,0
2,1.038593276,-13.08110725,0.249999967,,3.54861646,1.166373826,10,-10,0,0
3,1.03577172,-13.01326836,0,,12.80727983,4.673951816,,,0,0
2,1.049996556,3.745032007,0.000721077,,0,0,20,-20,0,0
3,1.033704737,-8.746462212,0,,2.82415833,0.928255954,,,0,0
3,1.042885847,-4.204141758,0,,0,0,,,0,0
2,1.049999334,3.849042455,15.80032741,,-1.653239985,-1.50E-19,40,-40,0,0
2,1.035281318,-5.452314591,12.02999651,,16.7035646,6.185614316,50,-50,0,0
2,1.046469296,-9.191523785,0.829998888,,1.406435042,0.462272843,20,-20,0,0
2,1.02726313,-4.309642115,2.199998247,,2.223154177,0.730715441,30,-30,0,0
2,1.042741307,-3.854523906,8.409995473,,2.303346557,1.021962348,20,-20,0,0
2,1.036674229,-11.51714671,2.299999117,,10.27170399,3.832586933,10,-10,0,0
3,1.048831122,1.585765462,0,,0,0,,,0,0
2,1.000070093,-0.000243539,33.99998376,,2.195741432,0.721705308,70,-70,0,0
2,1.029545,-5.752459171,10.96999656,,24.62445289,8.513192004,30,-30,0,0
2,1.045535468,-1.611058222,0.569991656,,3.594479259,1.198337321,20,-20,0,0
3,1.027764773,-5.363002316,0,,1.595567771,0.524437765,,,0,0
3,1.01283488,-5.14747817,0,,23.96786869,8.378184772,,,0,0
2,1.020234129,-5.101870849,1.119998061,,2.540757552,0.835106622,10,-10,0,0
3,1.041251586,-4.98983499,0,,5.177765779,2.030374712,,,0,0
3,1.049999808,3.043849018,0,,0,0,,,0,0
3,1.049999338,3.849042443,0,,0,0,,,0,0
2,1.049994655,3.745038298,0,,0,0,50,-50,1,1
2,1.049999651,1.580153221,0,,0,0,50,-50,1,1
2,1.04646916,-9.191523062,0,,0,0,50,-50,1,1
2,1.043189989,-13.03639981,0,,0,0,50,-50,1,1
2,1.036674157,-11.51714627,0,,0,0,50,-50,1,1
2,1.036674207,-11.51714658,0,,0,0,50,-50,1,1
2,1.036674243,-11.51714677,0,,0,0,50,-50,1,1
2,1.045535439,-1.611058079,0,,0,0,50,-50,1,1
2,1,,,,0,0,1000,-1000,0,0
2,1,,,,0,0,1000,-1000,0,0
1,1,0,0,,0,0,50,-50,1,1
3,1.044468208,-5.055061242,0,,0,0,,,0,0
2,1.046366837,-4.865111277,1.279997855,,2.061983064,0.677741058,10,-10,0,0
2,1.045722607,-4.745791215,1.83E-07,,3.026259363,1.172658036,20,-20,0,0
3,1.04671825,-0.719284019,0,,1.718110506,0.564715614,,,0,0
3,1.044560359,-4.948627175,0,,0.34008541,0.23681075,,,0,0
2,1.049993053,0.067363985,4.539533704,,3.796532395,1.458000755,40,-40,0,0
3,1.047823927,-2.55984116,0,,0,0,,,0,0
2,1.049715063,-0.053192384,2.2999643,,0.928698699,0.348574858,20,-20,0,0
2,1.047801134,-3.626467809,0.479999966,,2.081845382,0.759915038,10,-10,0,0
2,1.029393606,-4.762955205,5.759993163,,6.884253853,2.347226433,30,-30,0,0
2,1.048267254,-0.777506766,15.04304063,,2.541841792,1.021334693,40,-40,0,0
2,1.028963403,-5.415313367,5.61999787,,2.919478947,1.047349565,40,-40,0,0
2,1.025220396,-4.901444795,0.829997672,,1.091095022,0.432393112,10,-10,0,0
2,1.022820232,-3.358485021,7.89999712,,1.754037422,0.576524221,10,-10,0,0
2,1.03398298,-4.807749194,8.009990611,,2.582105701,0.904739413,40,-40,0,0
2,1.037157188,-14.01002552,0.249999974,,3.543453727,1.164676917,10,-10,0,0
3,1.034514789,-13.99867521,0,,12.44266984,4.286405513,,,0,0
2,1.049992756,1.185315727,0.000179664,,0,0,20,-20,0,0
3,1.032750681,-9.485731416,0,,2.82004958,0.926905473,,,0,0
3,1.042078061,-5.311651838,0,,0,0,,,0,0
2,1.049999759,1.293166443,15.8001523,,-2.300100003,-6.63E-21,40,-40,0,0
2,1.034456463,-6.127109659,12.02999655,,16.22683952,5.659714196,50,-50,0,0
2,1.044527183,-10.34311971,0.82999903,,1.404388879,0.461600302,20,-20,0,0
2,1.027273787,-4.507672329,2.1999978,,2.263544199,0.743991,30,-30,0,0
2,1.041774938,-4.705497536,8.409995085,,2.119988128,0.926365755,20,-20,0,0
2,1.035704032,-12.3243858,2.299999222,,10.28508679,3.599356764,10,-10,0,0
3,1.048995508,-0.724462488,0,,0,0,,,0,0
2,1.000069716,-0.000242228,33.99996943,,2.192546939,0.720655329,70,-70,0,0
2,1.029683722,-5.729166409,10.96999608,,22.14382854,7.576589479,30,-30,0,0
2,1.043445355,-3.207166323,0.569992633,,3.595020257,1.19659391,20,-20,0,0
3,1.027913254,-5.367209545,0,,1.593246447,0.523674783,,,0,0
3,1.014328658,-5.019566457,0,,21.67821976,7.425922872,,,0,0
2,1.021289462,-5.029196141,1.119997596,,2.651443301,0.871487269,10,-10,0,0
3,1.040872875,-6.329113764,0,,5.164715205,1.835982506,,,0,0
3,1.049999776,0.073204301,0,,0,0,,,0,0
3,1.049999763,1.293166431,0,,0,0,,,0,0
2,1.049992009,1.1853182,0,,0,0,50,-50,1,1
2,1.049999368,-0.729283092,0,,0,0,50,-50,1,1
2,1.044527127,-10.34311941,0,,0,0,50,-50,1,1
2,1.041240484,-14.01967256,0,,0,0,50,-50,1,1
2,1.035703975,-12.32438545,0,,0,0,50,-50,1,1
2,1.035704014,-12.32438569,0,,0,0,50,-50,1,1
2,1.035704042,-12.32438584,0,,0,0,50,-50,1,1
2,1.043445324,-3.207166171,0,,0,0,50,-50,1,1
